Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel Type Factor,Aerodynamic Proxy,City_Hwy_Diff,VEEI
FORD,FIESTA,SUBCOMPACT,1.6,4,AS6,Petrol,8.6,6.4,7.6,37,178,1.0,6.4,2.1999999999999997,99.34654708384274
FORD,FLEX,SUV - STANDARD,3.5,6,AS6,Petrol,14.7,10.2,12.7,22,298,1.0,10.2,4.5,91.6143361685572
FORD,FLEX AWD,SUV - STANDARD,3.5,6,AS6,Petrol,14.7,10.7,12.9,22,303,1.0,10.7,4.0,91.4777585190673
FORD,FLEX AWD GTDI,SUV - STANDARD,3.5,6,AS6,Petrol,15.7,11.2,13.7,21,321,1.0,11.2,4.5,90.4859446358667
FORD,FOCUS (Start/Stop),COMPACT,1.0,3,AS6,Petrol,8.5,6.2,7.5,38,176,1.0,6.2,2.3,99.86342081782408
FORD,FOCUS FFV,COMPACT,2.0,4,AM6,Petrol,9.1,6.4,7.9,36,185,1.0,6.4,2.6999999999999997,99.0310806423125
FORD,FOCUS FFV,COMPACT,2.0,4,AM6,Electric,12.2,8.8,10.6,27,177,0.8,8.8,3.3999999999999986,97.47838306098623
FORD,FOCUS FFV,COMPACT,2.0,4,AS6,Petrol,9.2,6.6,8.0,35,189,1.0,6.6,2.6,98.97884459496413
FORD,FOCUS FFV,COMPACT,2.0,4,AS6,Electric,12.4,9.1,10.9,26,182,0.8,9.1,3.3000000000000007,97.28781175112275
FORD,FUSION,MID-SIZE,1.5,4,AS6,Petrol,10.0,7.0,8.7,32,204,1.0,7.0,3.0,99.12000967400749
FORD,FUSION,MID-SIZE,2.0,4,AS6,Petrol,11.2,7.6,9.6,29,225,1.0,7.6,3.6,98.3924225221836
FORD,FUSION,MID-SIZE,2.5,4,A6,Petrol,11.3,7.5,9.6,29,224,1.0,7.5,3.8000000000000007,97.91877392493778
FORD,FUSION AWD,MID-SIZE,2.0,4,AS6,Petrol,11.8,8.1,10.1,28,238,1.0,8.1,3.700000000000001,98.22255747465942
FORD,FUSION AWD,MID-SIZE,2.7,6,AS6,Petrol,13.5,9.0,11.5,25,270,1.0,9.0,4.5,94.95580591879192
FORD,FUSION HYBRID,MID-SIZE,2.0,4,AV,Petrol,5.5,5.7,5.6,50,131,1.0,5.7,-0.2000000000000001,99.64601247622753
FORD,MUSTANG,SUBCOMPACT,2.3,4,AS6,Petrol,11.0,7.9,9.6,29,226,1.0,7.9,3.1,98.1082333638361
FORD,MUSTANG (Performance Pkg),SUBCOMPACT,2.3,4,AS6,Petrol,11.8,8.3,10.2,28,239,1.0,8.3,3.5,97.88938233787654
FORD,MUSTANG,SUBCOMPACT,3.7,6,AS6,Petrol,12.8,8.9,11.1,25,259,1.0,8.9,3.9,93.2353958014458
FORD,MUSTANG,SUBCOMPACT,5.0,8,AS6,Petrol,15.6,9.6,12.9,22,303,1.0,9.6,6.0,83.50747711669148
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS6,Petrol,11.8,8.3,10.2,28,239,1.0,8.3,3.5,97.88938233787654
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5.0,8,AS6,Petrol,15.5,10.3,13.2,21,309,1.0,10.3,5.199999999999999,82.2996475633793
FORD,T-150 WAGON,VAN - PASSENGER,3.5,6,AS6,Petrol,16.2,12.8,14.6,19,344,1.0,12.8,3.3999999999999986,88.74261138059818
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,Petrol,16.7,13.0,15.1,19,354,1.0,13.0,3.6999999999999993,87.66498291913413
FORD,T-150 WAGON FFV,VAN - PASSENGER,3.7,6,AS6,Electric,23.0,18.5,20.9,14,343,0.8,18.5,4.5,70.65001538422624
FORD,TAURUS,FULL-SIZE,2.0,4,AS6,Petrol,11.8,8.1,10.1,28,238,1.0,8.1,3.700000000000001,98.22255747465942
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,Petrol,13.1,8.7,11.1,25,260,1.0,8.7,4.4,93.61656451007937
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,Electric,17.6,11.7,15.0,19,249,0.8,11.7,5.900000000000002,85.4611536441694
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,Petrol,14.7,9.8,12.5,23,293,1.0,9.8,4.899999999999999,92.12204873513929
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,Petrol,13.6,9.9,12.4,23,291,1.0,9.9,3.6999999999999993,92.1873684805475
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,Electric,18.7,13.4,16.3,17,271,0.8,13.4,5.299999999999999,82.2808606217978
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,Petrol,11.9,8.7,10.4,27,244,1.0,8.7,3.200000000000001,97.53137615249908
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,Electric,16.1,11.9,14.2,20,234,0.8,11.9,4.200000000000001,93.93778213428446
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,Petrol,12.4,8.8,10.8,26,253,1.0,8.8,3.6,97.31532739479287
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,Electric,16.8,12.1,14.7,19,242,0.8,12.1,4.700000000000001,93.36828071990139
GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,Petrol,14.3,9.5,12.1,23,286,1.0,9.5,4.800000000000001,91.7058686429669
GENESIS,G80 AWD,FULL-SIZE,5.0,8,AS8,Petrol,17.2,10.5,14.2,20,332,1.0,10.5,6.699999999999999,79.96946562514317
GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Petrol,13.7,9.7,11.9,24,279,1.0,9.7,4.0,93.26351128614795
GENESIS,G90 AWD,FULL-SIZE,5.0,8,AS8,Petrol,15.2,10.2,13.0,22,306,1.0,10.2,5.0,83.37740316479632
GMC,ACADIA,SUV - STANDARD,2.5,4,A6,Petrol,11.0,9.2,10.2,28,239,1.0,9.2,1.8000000000000007,97.68089237498174
GMC,ACADIA,SUV - STANDARD,3.6,6,A6,Petrol,13.0,9.3,11.3,25,265,1.0,9.3,3.6999999999999993,93.30235787188143
GMC,ACADIA AWD,SUV - STANDARD,2.5,4,A6,Petrol,11.2,9.4,10.4,27,243,1.0,9.4,1.799999999999999,97.53137615249908
GMC,ACADIA AWD,SUV - STANDARD,3.6,6,A6,Petrol,13.3,9.5,11.6,24,271,1.0,9.5,3.8000000000000007,92.81817059334689
GMC,CANYON,PICKUP TRUCK - SMALL,2.5,4,A6,Petrol,12.0,9.2,10.7,26,252,1.0,9.2,2.8000000000000007,97.342843038463
GMC,CANYON,PICKUP TRUCK - SMALL,2.8,4,A6,Diesel,10.8,7.9,9.5,30,255,0.9,7.9,2.9000000000000004,97.46778444268367
GMC,CANYON,PICKUP TRUCK - SMALL,3.6,6,A8,Petrol,13.4,9.6,11.7,24,274,1.0,9.6,3.8000000000000007,92.75378398715878
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,Petrol,12.7,9.6,11.3,25,263,1.0,9.6,3.1,97.05337846705324
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,Diesel,12.1,8.4,10.4,27,280,0.9,8.4,3.6999999999999993,96.85777507815806
GMC,CANYON 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,Petrol,14.0,9.9,12.2,23,286,1.0,9.9,4.1,92.0903220016553
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A6,Petrol,14.6,10.3,12.7,22,297,1.0,10.3,4.299999999999999,82.7764615070407
GMC,SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A8,Petrol,15.2,10.7,13.1,22,309,1.0,10.7,4.5,82.22494795100522
GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Petrol,15.9,11.2,13.8,20,323,1.0,11.2,4.700000000000001,75.80293679803746
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,Petrol,13.4,10.0,11.9,24,279,1.0,10.0,3.4000000000000004,91.13517624826342
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,Electric,19.3,14.3,17.1,17,284,0.8,14.3,5.0,77.07943282777848
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Petrol,14.6,10.3,12.7,22,298,1.0,10.3,4.299999999999999,82.7764615070407
GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Electric,19.7,13.9,17.1,17,284,0.8,13.9,5.799999999999999,62.14742136327276
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,Petrol,15.0,10.7,13.1,22,307,1.0,10.7,4.300000000000001,82.22494795100522
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,Petrol,15.9,11.5,13.9,20,327,1.0,11.5,4.4,79.20541123171101
GMC,SIERRA 4WD,PICKUP TRUCK - STANDARD,6.2,8,A8,Petrol,16.0,11.7,14.1,20,330,1.0,11.7,4.300000000000001,75.27067418688249
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,Petrol,14.1,10.6,12.5,23,294,1.0,10.6,3.5,90.25577029490441
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,Electric,20.3,15.2,18.0,16,294,0.8,15.2,5.100000000000001,74.33116629158775
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Petrol,15.0,10.7,13.1,22,307,1.0,10.7,4.300000000000001,82.22494795100522
GMC,SIERRA 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,A6,Electric,20.7,14.4,17.9,16,317,0.8,14.4,6.299999999999999,57.86786879265746
GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,Petrol,14.4,11.2,13.0,22,303,1.0,11.2,3.200000000000001,82.36282634001408
GMC,TERRAIN,SUV - SMALL,2.4,4,A6,Petrol,11.0,7.5,9.4,30,221,1.0,7.5,3.5,98.13507345101337
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,Petrol,11.0,7.5,9.4,30,221,1.0,7.5,3.5,98.13507345101337
GMC,TERRAIN FFV,SUV - SMALL,2.4,4,A6,Electric,15.6,11.0,13.6,21,223,0.8,11.0,4.6,94.72728456730525
GMC,TERRAIN,SUV - SMALL,3.6,6,A6,Petrol,14.1,9.7,12.1,23,285,1.0,9.7,4.4,92.15750802550374
GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,Petrol,11.5,8.3,10.1,28,237,1.0,8.3,3.1999999999999997,97.80966558735794
GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,Petrol,15.0,10.4,13.0,22,304,1.0,10.4,4.6,91.15582548812677
GMC,YUKON,SUV - STANDARD,5.3,8,A6,Petrol,15.1,10.4,13.0,22,305,1.0,10.4,4.699999999999999,82.36282634001408
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,Petrol,15.1,10.4,13.0,22,305,1.0,10.4,4.699999999999999,82.36282634001408
GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,Electric,20.0,13.5,17.1,17,284,0.8,13.5,6.5,62.14742136327276
GMC,YUKON 4WD,SUV - STANDARD,5.3,8,A6,Petrol,15.2,10.8,13.2,21,310,1.0,10.8,4.399999999999999,81.22040540251204
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,Petrol,15.2,10.8,13.2,21,310,1.0,10.8,4.399999999999999,81.22040540251204
GMC,YUKON 4WD FFV,SUV - STANDARD,5.3,8,A6,Electric,20.8,14.5,18.0,16,299,0.8,14.5,6.300000000000001,57.63089031154847
GMC,YUKON DENALI 4WD,SUV - STANDARD,6.2,8,A8,Petrol,16.0,11.7,14.1,20,330,1.0,11.7,4.300000000000001,75.27067418688249
GMC,YUKON XL,SUV - STANDARD,5.3,8,A6,Petrol,15.1,10.4,13.0,22,305,1.0,10.4,4.699999999999999,82.36282634001408
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,Petrol,15.1,10.4,13.0,22,305,1.0,10.4,4.699999999999999,82.36282634001408
GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,Electric,20.0,13.5,17.1,17,284,0.8,13.5,6.5,62.14742136327276
GMC,YUKON XL 4WD,SUV - STANDARD,5.3,8,A6,Petrol,15.4,10.8,13.3,21,312,1.0,10.8,4.6,81.07596137593131
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,Petrol,15.4,10.8,13.3,21,312,1.0,10.8,4.6,81.07596137593131
GMC,YUKON XL 4WD FFV,SUV - STANDARD,5.3,8,A6,Electric,22.1,15.4,19.1,15,317,0.8,15.4,6.700000000000001,52.00660102656173
GMC,YUKON XL DENALI 4WD,SUV - STANDARD,6.2,8,A8,Petrol,16.3,11.7,14.2,20,333,1.0,11.7,4.600000000000001,75.0932533164975
HONDA,ACCORD COUPE,MID-SIZE,3.5,6,AS6,Petrol,11.4,7.4,9.6,29,225,1.0,7.4,4.0,95.31370664008578
HONDA,ACCORD SEDAN,MID-SIZE,2.4,4,AV,Petrol,8.7,6.6,7.8,36,180,1.0,6.6,2.1,98.79897090148626
HONDA,ACCORD SEDAN,MID-SIZE,3.5,6,A6,Petrol,11.4,7.2,9.5,30,223,1.0,7.2,4.2,95.52956212060145
HONDA,ACCORD HYBRID,MID-SIZE,2.0,4,AV,Petrol,4.9,5.1,5.0,56,114,1.0,5.1,-0.1999999999999993,99.77601210015017
HONDA,CIVIC COUPE,COMPACT,2.0,4,AV,Petrol,7.8,6.0,7.0,40,163,1.0,6.0,1.7999999999999998,99.28544748157415
HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV,Petrol,7.4,5.6,6.6,43,153,1.0,5.6,1.8000000000000007,99.62817721993977
HONDA,CIVIC SEDAN,MID-SIZE,2.0,4,AV,Petrol,7.8,6.0,7.0,40,163,1.0,6.0,1.7999999999999998,99.28544748157415
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,Petrol,7.7,6.0,6.9,41,162,1.0,6.0,1.7000000000000002,99.56463059783692
HONDA,CR-V,SUV - SMALL,1.5,4,AV,Petrol,8.4,7.0,7.8,36,181,1.0,7.0,1.4000000000000004,99.35698815511648
HONDA,CR-V AWD,SUV - SMALL,1.5,4,AV,Petrol,8.7,7.2,8.0,35,188,1.0,7.2,1.4999999999999991,99.30588767401481
HONDA,FIT,STATION WAGON - SMALL,1.5,4,AV,Petrol,7.0,5.9,6.5,43,154,1.0,5.9,1.0999999999999996,99.63815963950381
HONDA,HR-V,STATION WAGON - SMALL,1.8,4,AV,Petrol,8.3,6.9,7.7,37,180,1.0,6.9,1.4000000000000004,99.21506692706222
HONDA,HR-V AWD,STATION WAGON - SMALL,1.8,4,AV,Petrol,8.9,7.5,8.2,34,194,1.0,7.5,1.4000000000000004,99.04473415647875
HONDA,ODYSSEY,MINIVAN,3.5,6,A6,Petrol,12.3,8.6,10.7,26,251,1.0,8.6,3.700000000000001,94.10425177848875
HONDA,PILOT,SUV - SMALL,3.5,6,A6,Petrol,12.4,8.8,10.8,26,254,1.0,8.8,3.6,94.04646892678147
HONDA,PILOT AWD,SUV - SMALL,3.5,6,A6,Petrol,13.0,9.3,11.3,25,266,1.0,9.3,3.6999999999999993,93.49637617852824
HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,Petrol,12.4,9.3,11.0,26,256,1.0,9.3,3.1,93.93090322336693
HONDA,RIDGELINE AWD,PICKUP TRUCK - STANDARD,3.5,6,A6,Petrol,12.8,9.5,11.3,25,264,1.0,9.5,3.3000000000000007,93.49637617852824
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,Petrol,8.9,6.6,7.9,36,182,1.0,6.6,2.3000000000000007,99.28226789608338
HYUNDAI,ELANTRA,MID-SIZE,2.0,4,AS6,Petrol,8.3,6.4,7.4,38,174,1.0,6.4,1.9000000000000004,99.17248852334941
HYUNDAI,ELANTRA GT,MID-SIZE,2.0,4,AS6,Petrol,9.8,7.3,8.7,32,206,1.0,7.3,2.500000000000001,98.73100726162104
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,Petrol,4.3,4.4,4.4,64,103,1.0,4.4,-0.1000000000000005,99.97223794758058
HYUNDAI,SANTA FE,SUV - SMALL,3.3,6,AS6,Petrol,12.9,9.4,11.3,25,265,1.0,9.4,3.5,93.88441279182189
HYUNDAI,SANTA FE AWD,SUV - SMALL,3.3,6,AS6,Petrol,13.0,9.7,11.5,25,269,1.0,9.7,3.3000000000000007,93.77109236493082
HYUNDAI,SANTA FE SPORT,SUV - SMALL,2.4,4,AS6,Petrol,11.1,8.6,10.0,28,235,1.0,8.6,2.5,97.83419381828675
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.0,4,AS6,Petrol,12.5,9.6,11.2,25,264,1.0,9.6,2.9000000000000004,97.72299917140951
HYUNDAI,SANTA FE SPORT AWD,SUV - SMALL,2.4,4,AS6,Petrol,12.0,9.1,10.7,26,253,1.0,9.1,2.9000000000000004,97.46060999337115
HYUNDAI,SANTA FE ULTIMATE AWD,SUV - SMALL,3.3,6,AS6,Petrol,13.9,10.8,12.5,23,295,1.0,10.8,3.1,92.588618345198
HYUNDAI,SONATA,FULL-SIZE,2.0,4,AS6,Petrol,10.5,7.6,9.2,31,216,1.0,7.6,2.9000000000000004,98.58850285545203
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,Petrol,9.4,6.7,8.2,34,194,1.0,6.7,2.7,98.63063990491605
HYUNDAI,SONATA SPORT/LIMITED,FULL-SIZE,2.4,4,AS6,Petrol,10.0,7.2,8.7,32,207,1.0,7.2,2.8,98.41980533171187
HYUNDAI,SONATA HYBRID,MID-SIZE,2.0,4,AS6,Petrol,6.3,5.7,6.0,47,143,1.0,5.7,0.5999999999999996,99.55638875584087
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2.0,4,AS6,Petrol,6.0,5.3,5.7,50,137,1.0,5.3,0.7000000000000002,99.63456596846075
HYUNDAI,TUCSON,SUV - SMALL,2.0,4,AS6,Petrol,10.1,7.8,9.0,31,213,1.0,7.8,2.3,98.62542707405453
HYUNDAI,TUCSON AWD,SUV - SMALL,2.0,4,AS6,Petrol,11.0,9.1,10.2,28,241,1.0,9.1,1.9000000000000004,98.20211728221877
HYUNDAI,VELOSTER,COMPACT,1.6,4,AM6,Petrol,8.3,6.7,7.6,37,180,1.0,6.7,1.6000000000000003,99.34654708384274
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,Petrol,8.9,7.3,8.2,34,193,1.0,7.3,1.6000000000000003,99.18276557366633
INFINITI,Q50 AWD,MID-SIZE,2.0,4,AS7,Petrol,10.7,8.4,9.6,29,226,1.0,8.4,2.299999999999999,98.3924225221836
INFINITI,Q50 AWD,MID-SIZE,3.0,6,AS7,Petrol,12.6,8.8,10.9,26,256,1.0,8.8,3.799999999999999,94.88844762308744
INFINITI,Q50S RED SPORT AWD,MID-SIZE,3.0,6,AS7,Petrol,12.3,9.2,10.9,26,257,1.0,9.2,3.1000000000000014,94.88844762308744
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Petrol,9.1,7.7,8.5,33,200,1.0,7.7,1.3999999999999997,96.41731684228591
INFINITI,Q60 AWD,SUBCOMPACT,2.0,4,AS7,Petrol,11.2,8.5,10.0,28,233,1.0,8.5,2.6999999999999997,98.2429976671001
INFINITI,Q60 AWD,SUBCOMPACT,3.0,6,AS7,Petrol,12.4,8.8,10.8,26,253,1.0,8.8,3.6,94.93797578169368
INFINITI,Q60S RED SPORT AWD,SUBCOMPACT,3.0,6,AS7,Petrol,12.5,9.2,11.0,26,259,1.0,9.2,3.3000000000000007,94.83891946448121
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Petrol,13.2,9.8,11.7,24,274,1.0,9.8,3.3999999999999986,92.54452751704746
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Petrol,14.9,10.2,12.8,22,300,1.0,10.2,4.700000000000001,81.639615167477
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Petrol,8.4,7.1,7.8,36,184,1.0,7.1,1.3000000000000007,97.03191626499054
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Petrol,13.7,9.8,11.9,24,280,1.0,9.8,3.899999999999999,92.41217727099414
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Petrol,14.5,10.8,12.8,22,301,1.0,10.8,3.6999999999999993,91.04656336853483
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Petrol,17.4,12.2,15.1,19,355,1.0,12.2,5.199999999999999,74.81552489120892
JAGUAR,F-PACE 35t,SUV - SMALL,3.0,6,AS8,Petrol,13.3,10.0,11.8,24,277,1.0,10.0,3.3000000000000007,93.95566730267005
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Petrol,11.9,8.5,10.4,27,242,1.0,8.5,3.4000000000000004,95.32686354556483
JAGUAR,F-TYPE COUPE,TWO-SEATER,3.0,6,AS8,Petrol,11.9,8.5,10.4,27,242,1.0,8.5,3.4000000000000004,95.32686354556483
JAGUAR,F-TYPE R CONVERTIBLE AWD,TWO-SEATER,5.0,8,AS8,Petrol,15.6,10.4,13.3,21,311,1.0,10.4,5.199999999999999,82.16337961377484
JAGUAR,F-TYPE R COUPE AWD,TWO-SEATER,5.0,8,AS6,Petrol,15.6,10.4,13.3,21,311,1.0,10.4,5.199999999999999,82.16337961377484
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Petrol,12.4,8.8,10.8,26,253,1.0,8.8,3.6,94.93797578169368
JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3.0,6,AS8,Petrol,13.0,9.2,11.3,25,265,1.0,9.2,3.8000000000000007,94.46646771176233
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,AS8,Petrol,12.4,8.8,10.8,26,253,1.0,8.8,3.6,94.93797578169368
JAGUAR,F-TYPE S COUPE AWD,TWO-SEATER,3.0,6,AS8,Petrol,13.0,9.2,11.3,25,265,1.0,9.2,3.8000000000000007,94.46646771176233
JAGUAR,XE 20d AWD,COMPACT,2.0,4,AS8,Diesel,7.8,5.8,6.9,41,186,0.9,5.8,2.0,99.21681496549289
JAGUAR,XE 35t AWD,COMPACT,3.0,6,AS8,Petrol,11.8,8.2,10.2,28,238,1.0,8.2,3.6000000000000014,95.59599274603363
JAGUAR,XF 20d AWD,MID-SIZE,2.0,4,AS8,Diesel,7.8,5.8,6.9,41,186,0.9,5.8,2.0,99.21681496549289
JAGUAR,XF 35t AWD,MID-SIZE,3.0,6,AS8,Petrol,12.0,8.4,10.4,27,243,1.0,8.4,3.6,95.32686354556483
JAGUAR,XJ R-SPORT 3.0 AWD,FULL-SIZE,3.0,6,AS8,Petrol,14.0,9.0,11.8,24,276,1.0,9.0,5.0,93.95566730267005
JAGUAR,XJL PORTFOLIO 3.0 AWD,FULL-SIZE,3.0,6,AS8,Petrol,14.0,9.4,11.9,24,280,1.0,9.4,4.6,93.9020117975133
JAGUAR,XJR,FULL-SIZE,5.0,8,AS8,Petrol,15.8,10.3,13.3,21,313,1.0,10.3,5.5,82.16337961377484
JAGUAR,XJR  LWB,FULL-SIZE,5.0,8,AS8,Petrol,15.8,10.3,13.3,21,313,1.0,10.3,5.5,82.16337961377484
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,Petrol,11.0,7.8,9.6,29,225,1.0,7.8,3.2,98.01350364438694
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,Petrol,11.4,8.3,10.0,28,234,1.0,8.3,3.1,95.38137072540663
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,2.4,4,A9,Petrol,11.3,8.4,10.0,28,235,1.0,8.4,2.9000000000000004,97.83419381828675
JEEP,CHEROKEE 4X4 ACTIVE DRIVE I,SUV - SMALL,3.2,6,A9,Petrol,11.6,8.6,10.3,27,241,1.0,8.6,3.0,95.04706002237704
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,Petrol,11.4,8.7,10.2,28,240,1.0,8.7,2.700000000000001,97.78513735642915
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,Petrol,12.8,9.0,11.1,25,259,1.0,9.0,3.8000000000000007,94.18831757302972
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,2.4,4,A9,Petrol,12.1,9.4,10.9,26,256,1.0,9.4,2.6999999999999997,97.40777995752451
JEEP,CHEROKEE 4X4 ACTIVE DRIVE LOCK,SUV - SMALL,3.2,6,A9,Petrol,12.9,9.9,11.6,24,269,1.0,9.9,3.0,93.648042406438
JEEP,COMPASS,SUV - SMALL,2.0,4,AV,Petrol,10.8,9.0,10.0,28,235,1.0,9.0,1.8000000000000007,98.2429976671001
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,Petrol,11.3,8.7,10.1,28,238,1.0,8.7,2.6000000000000014,97.80966558735794
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,Petrol,11.7,9.2,10.6,27,249,1.0,9.2,2.5,97.59072841499346
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,AV,Petrol,11.7,10.3,11.1,25,259,1.0,10.3,1.3999999999999986,97.2376672420983
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,3.6,6,A8,Petrol,12.7,9.6,11.3,25,265,1.0,9.6,3.1,93.30235787188143
JEEP,GRAND CHEROKEE 4X4,SUV - STANDARD,5.7,8,A8,Petrol,16.6,10.7,14.0,20,328,1.0,10.7,5.900000000000002,77.4512339164529
JEEP,GRAND CHEROKEE SRT8,SUV - STANDARD,6.4,8,A8,Petrol,18.3,12.6,15.7,18,368,1.0,12.6,5.700000000000001,68.33854189990457
JEEP,NEW COMPASS,SUV - SMALL,2.4,4,A6,Petrol,10.6,7.6,9.3,30,218,1.0,7.6,3.0,98.15796646654692
JEEP,NEW COMPASS 4X4,SUV - SMALL,2.4,4,A9,Petrol,10.8,7.8,9.5,30,222,1.0,7.8,3.000000000000001,98.11218043547983
JEEP,PATRIOT,SUV - SMALL,2.0,4,AV,Petrol,10.8,9.0,10.0,28,235,1.0,9.0,1.8000000000000007,98.2429976671001
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,Petrol,11.3,8.7,10.1,28,238,1.0,8.7,2.6000000000000014,97.80966558735794
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,Petrol,11.7,9.2,10.6,27,249,1.0,9.2,2.5,97.59072841499346
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,AV,Petrol,11.7,10.3,11.1,25,259,1.0,10.3,1.3999999999999986,97.2376672420983
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,Petrol,10.8,7.8,9.5,30,222,1.0,7.8,3.000000000000001,98.11218043547983
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,Electric,14.4,10.2,12.5,23,206,0.8,10.2,4.200000000000001,95.62132081057968
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,Petrol,11.2,8.2,9.8,29,230,1.0,8.2,3.0,97.96613878466236
